alphabet_size,batch_size,hidden_dim,network_type,num_layers,num_trials,seq_length,use_gpu,mean_time,time_sd
87,20,32,lstm,1,50,1,True,0.0007642386108636856,2.2178582489811647e-05
87,20,32,lstm,1,50,1,False,0.0005017992109060288,8.995658207012475e-06
87,20,32,lstm,2,50,1,True,0.000829978697001934,1.740309738985899e-05
87,20,32,lstm,2,50,1,False,0.0007411447912454605,0.00017405598487464866
87,40,32,lstm,1,50,1,True,0.0007978223916143179,2.6734449359486824e-05
87,40,32,lstm,1,50,1,False,0.0006462208088487387,1.4432504983369379e-05
87,40,32,lstm,2,50,1,True,0.0008609224390238524,1.5063273359397772e-05
87,40,32,lstm,2,50,1,False,0.0009259934443980456,8.84948815544522e-06
87,60,32,lstm,1,50,1,True,0.0008253551367670297,2.254262597106241e-05
87,60,32,lstm,1,50,1,False,0.0007560280431061984,7.853068505224855e-06
87,60,32,lstm,2,50,1,True,0.0008929335325956344,1.6310236631741404e-05
87,60,32,lstm,2,50,1,False,0.0011234638374298812,1.066779130856172e-05
218,1,32,lstm,1,50,1,True,0.000730633744969964,2.014604087330334e-05
218,1,32,lstm,1,50,1,False,0.00035532400012016296,1.1198293342507725e-05
218,1,32,lstm,2,50,1,True,0.0007992120925337076,2.7216868035459458e-05
218,1,32,lstm,2,50,1,False,0.0004922001622617245,9.677467471831783e-06
218,5,32,lstm,1,50,1,True,0.0007486529275774955,2.2541979580781396e-05
218,5,32,lstm,1,50,1,False,0.0004045075830072165,6.147871753151325e-06
218,5,32,lstm,2,50,1,True,0.0008118785079568625,2.2213593546420207e-05
218,5,32,lstm,2,50,1,False,0.0005569931492209434,6.622221743614572e-06
218,10,32,lstm,1,50,1,True,0.0007648168038576842,2.4078916275956688e-05
218,10,32,lstm,1,50,1,False,0.0004564568679779768,7.414333331617589e-06
218,10,32,lstm,2,50,1,True,0.0008266654331237078,2.1832935055449292e-05
218,10,32,lstm,2,50,1,False,0.0006248229462653399,7.717159225142004e-06
218,15,32,lstm,1,50,1,True,0.0007759104762226343,2.0686691880417448e-05
218,15,32,lstm,1,50,1,False,0.0005182829685509205,8.848409948470117e-05
218,15,32,lstm,2,50,1,True,0.0008379838988184929,2.0705827431419367e-05
218,15,32,lstm,2,50,1,False,0.0006896676309406757,8.394612184666437e-06
218,20,32,lstm,1,50,1,True,0.0007846224866807461,2.0271207085754763e-05
218,20,32,lstm,1,50,1,False,0.0005443365965038538,7.693784630965365e-06
218,20,32,lstm,2,50,1,True,0.0008500188868492841,1.7932029215094523e-05
218,20,32,lstm,2,50,1,False,0.0007535053230822087,8.593270629804445e-06
218,40,32,lstm,1,50,1,True,0.0008394951838999986,2.3914687102769343e-05
218,40,32,lstm,1,50,1,False,0.0007237795740365982,1.0220292245730376e-05
218,40,32,lstm,2,50,1,True,0.0009023648872971535,1.0918634219643214e-05
218,40,32,lstm,2,50,1,False,0.0010181154776364564,1.0568864396561498e-05
218,60,32,lstm,1,50,1,True,0.0008854269795119762,2.0782499995401546e-05
218,60,32,lstm,1,50,1,False,0.0008644647523760795,1.2023696885409175e-05
218,60,32,lstm,2,50,1,True,0.000955431591719389,2.0326636805804196e-05
218,60,32,lstm,2,50,1,False,0.0012320933863520622,1.1921504358843951e-05
214,1,32,lstm,1,50,1,True,0.0007311994209885597,2.264470285341279e-05
214,1,32,lstm,1,50,1,False,0.0003555306792259216,1.0629080174913398e-05
214,1,32,lstm,2,50,1,True,0.000793337132781744,2.1087342265355722e-05
214,1,32,lstm,2,50,1,False,0.0004913062229752541,9.202919714031419e-06
214,5,32,lstm,1,50,1,True,0.0007500901073217392,2.4828552728327287e-05
214,5,32,lstm,1,50,1,False,0.00041598239913582803,8.126582320691373e-05
214,5,32,lstm,2,50,1,True,0.0008098979666829109,2.039612928571786e-05
214,5,32,lstm,2,50,1,False,0.0005575170367956161,6.653951845355129e-06
214,10,32,lstm,1,50,1,True,0.0007660948950797319,2.360468081100322e-05
214,10,32,lstm,1,50,1,False,0.0004549147840589285,7.6018601764297265e-06
214,10,32,lstm,2,50,1,True,0.0008280998654663562,2.0083925115328043e-05
214,10,32,lstm,2,50,1,False,0.000624500336125493,7.378453282729095e-06
214,15,32,lstm,1,50,1,True,0.0007747677620500327,2.5041387112001413e-05
214,15,32,lstm,1,50,1,False,0.000503124725073576,8.818124048696605e-06
214,15,32,lstm,2,50,1,True,0.0008370955009013414,1.4564274509299872e-05
214,15,32,lstm,2,50,1,False,0.0006888365652412176,7.526745901751244e-06
214,20,32,lstm,1,50,1,True,0.0007902012392878532,2.6888561574565737e-05
214,20,32,lstm,1,50,1,False,0.0005431325361132622,7.2628250567956185e-06
214,20,32,lstm,2,50,1,True,0.0008525539562106132,1.3835028558170115e-05
214,20,32,lstm,2,50,1,False,0.0007573116384446621,7.543176048410745e-06
214,40,32,lstm,1,50,1,True,0.0008387940376996994,2.0133877690518244e-05
214,40,32,lstm,1,50,1,False,0.0007150969188660383,9.268461523994882e-06
214,40,32,lstm,2,50,1,True,0.0009070888627320528,1.54213462729591e-05
214,40,32,lstm,2,50,1,False,0.001012123003602028,9.813663267766818e-06
214,60,32,lstm,1,50,1,True,0.0008831431251019239,1.1805221341177772e-05
214,60,32,lstm,1,50,1,False,0.0008800728991627693,7.456775691437974e-05
214,60,32,lstm,2,50,1,True,0.0009545193333178758,6.704088120922174e-06
214,60,32,lstm,2,50,1,False,0.001225413903594017,1.181946082273727e-05
29,1,64,lstm,1,50,1,True,0.0007302022445946931,2.5563336879894148e-05
29,1,64,lstm,1,50,1,False,0.0003375926148146391,8.88809530055161e-06
29,1,64,lstm,2,50,1,True,0.0007894331123679876,2.229238648646502e-05
29,1,64,lstm,2,50,1,False,0.00047999328933656215,6.434060577756287e-06
29,5,64,lstm,1,50,1,True,0.0007421310245990753,2.5988603554666063e-05
29,5,64,lstm,1,50,1,False,0.0003873798064887524,6.8576976186249825e-06
29,5,64,lstm,2,50,1,True,0.0008046906162053346,2.1915616598127174e-05
29,5,64,lstm,2,50,1,False,0.0005674931220710277,5.620049761950486e-06
29,10,64,lstm,1,50,1,True,0.0007435277663171291,2.1416858691487842e-05
29,10,64,lstm,1,50,1,False,0.00044689702801406386,9.653977765382164e-06
29,10,64,lstm,2,50,1,True,0.0008051766175776721,1.2893019440373697e-05
29,10,64,lstm,2,50,1,False,0.0006795086525380611,9.147618173968046e-06
29,15,64,lstm,1,50,1,True,0.0007488916255533695,2.960480459287301e-05
29,15,64,lstm,1,50,1,False,0.0004905812349170446,7.4143406870582905e-06
29,15,64,lstm,2,50,1,True,0.000809281961992383,1.4891950795977649e-05
29,15,64,lstm,2,50,1,False,0.0007538712583482265,1.0134096610509087e-05
29,20,64,lstm,1,50,1,True,0.0007487324252724647,1.8397054615979457e-05
29,20,64,lstm,1,50,1,False,0.0005434343032538891,1.0451457938922146e-05
29,20,64,lstm,2,50,1,True,0.0008161570690572262,2.348084850504518e-05
29,20,64,lstm,2,50,1,False,0.0010176502354443074,0.0002068267530947725
29,40,64,lstm,1,50,1,True,0.001505720065906644,0.0003384216909495041
29,40,64,lstm,1,50,1,False,0.0012506642006337642,0.00017378928121448333
29,40,64,lstm,2,50,1,True,0.0013057914189994336,0.00012058120589792226
29,40,64,lstm,2,50,1,False,0.0011923034302890301,5.587662853245702e-05
29,60,64,lstm,1,50,1,True,0.0007735650613904,2.2345564567389255e-05
29,60,64,lstm,1,50,1,False,0.0008808607142418623,5.337522109069635e-06
29,60,64,lstm,2,50,1,True,0.0008402702677994966,8.318906444856716e-06
29,60,64,lstm,2,50,1,False,0.0014612088073045015,9.811128563038506e-06
87,1,64,lstm,1,50,1,True,0.0007247265428304672,1.0520787459403464e-05
87,1,64,lstm,1,50,1,False,0.00035768604837357995,8.743608248567421e-06
87,1,64,lstm,2,50,1,True,0.0007928160484880209,2.1417188982569277e-05
87,1,64,lstm,2,50,1,False,0.0005132390838116408,2.172099807428394e-05
87,5,64,lstm,1,50,1,True,0.0007463703211396933,2.1425228822538187e-05
87,5,64,lstm,1,50,1,False,0.0004069282673299313,6.01648556221651e-06
87,5,64,lstm,2,50,1,True,0.0008074939157813787,1.3398478377538597e-05
87,5,64,lstm,2,50,1,False,0.0006029501557350159,8.277807031092384e-06
87,10,64,lstm,1,50,1,True,0.0007809711433947086,0.0001484587018975099
87,10,64,lstm,1,50,1,False,0.00048076159320771696,1.2314683948470051e-05
87,10,64,lstm,2,50,1,True,0.0008146737329661846,9.544747008226039e-06
87,10,64,lstm,2,50,1,False,0.0007113952655345201,1.2767983284956507e-05
87,15,64,lstm,1,50,1,True,0.0007631406281143427,2.5203602948087294e-05
87,15,64,lstm,1,50,1,False,0.0005623192526400089,1.0125017672288899e-05
87,15,64,lstm,2,50,1,True,0.0008279880695044995,1.4683933357327871e-05
87,15,64,lstm,2,50,1,False,0.000800815774127841,1.1166684688146565e-05
87,20,64,lstm,1,50,1,True,0.0007705143745988607,2.659120796694944e-05
87,20,64,lstm,1,50,1,False,0.0005914654023945332,1.1585703574719583e-05
87,20,64,lstm,2,50,1,True,0.0008374263904988766,1.0683343559562505e-05
87,20,64,lstm,2,50,1,False,0.0008884929679334164,9.591703121950347e-06
87,40,64,lstm,1,50,1,True,0.0008025549724698066,1.6696661647912553e-05
87,40,64,lstm,1,50,1,False,0.0007899960409849882,8.640554938619742e-06
87,40,64,lstm,2,50,1,True,0.000870928019285202,9.246055721729598e-06
87,40,64,lstm,2,50,1,False,0.0012458535842597485,1.1705832545228925e-05
87,60,64,lstm,1,50,1,True,0.000832828190177679,2.249769385262784e-05
87,60,64,lstm,1,50,1,False,0.0009756882768124342,7.910007851018376e-06
87,60,64,lstm,2,50,1,True,0.0009005323424935341,6.935012746672586e-06
87,60,64,lstm,2,50,1,False,0.001585080549120903,0.0002713196232500155
218,1,64,lstm,1,50,1,True,0.0007269238773733377,5.849416460232337e-06
218,1,64,lstm,1,50,1,False,0.0003871394786983728,1.856041399408396e-05
218,1,64,lstm,2,50,1,True,0.0007921554893255234,1.2717061179020948e-05
218,1,64,lstm,2,50,1,False,0.0005295288935303688,2.269414283449493e-05
218,5,64,lstm,1,50,1,True,0.0007481848169118166,1.960334857674521e-05
218,5,64,lstm,1,50,1,False,0.00044574736617505553,8.819345225360592e-06
218,5,64,lstm,2,50,1,True,0.0008102499973028899,1.082747559652402e-05
218,5,64,lstm,2,50,1,False,0.000648189065977931,0.00016289306512417951
218,10,64,lstm,1,50,1,True,0.0007668911293148994,2.3881573561493663e-05
218,10,64,lstm,1,50,1,False,0.000519982948899269,1.0116443817073234e-05
218,10,64,lstm,2,50,1,True,0.000827390244230628,1.2510815275849576e-05
218,10,64,lstm,2,50,1,False,0.0007472070306539535,1.1281534702751969e-05
218,15,64,lstm,1,50,1,True,0.0007767749764025212,1.9045412729681508e-05
218,15,64,lstm,1,50,1,False,0.000594915496185422,8.702882514705734e-05
218,15,64,lstm,2,50,1,True,0.0008415039349347353,1.0984769664122966e-05
218,15,64,lstm,2,50,1,False,0.0008471624180674553,1.16094867652799e-05
218,20,64,lstm,1,50,1,True,0.0007851586584001779,1.0172058759178555e-05
218,20,64,lstm,1,50,1,False,0.0006529159191995859,7.736824476412879e-05
218,20,64,lstm,2,50,1,True,0.0008560642320662737,8.495704291055286e-06
218,20,64,lstm,2,50,1,False,0.0009473020397126674,1.5154670015072615e-05
218,40,64,lstm,1,50,1,True,0.0008425347600132227,1.996043784142647e-05
218,40,64,lstm,1,50,1,False,0.0009095585439354182,0.00010896172757671058
218,40,64,lstm,2,50,1,True,0.0009097820147871971,6.701876264580178e-06
218,40,64,lstm,2,50,1,False,0.0013375075533986092,1.3549246475034657e-05
218,60,64,lstm,1,50,1,True,0.0008879259694367647,8.792418508682128e-06
218,60,64,lstm,1,50,1,False,0.001113226478919387,4.1831145374828156e-05
218,60,64,lstm,2,50,1,True,0.0009552834182977676,3.838667014707774e-06
218,60,64,lstm,2,50,1,False,0.0017003018502146005,3.252162267004281e-05
214,1,64,lstm,1,50,1,True,0.0007275299727916717,8.340334881465214e-06
214,1,64,lstm,1,50,1,False,0.0004187649674713612,0.0001944435869436246
214,1,64,lstm,2,50,1,True,0.0007896285969763994,5.198964909073059e-06
214,1,64,lstm,2,50,1,False,0.0005296448897570372,1.5964212194308235e-05
214,5,64,lstm,1,50,1,True,0.0007519142143428326,2.6374669370349827e-05
214,5,64,lstm,1,50,1,False,0.0004952577594667673,0.00033822316620213183
214,5,64,lstm,2,50,1,True,0.0008111535664647818,5.781084697671701e-06
214,5,64,lstm,2,50,1,False,0.0006287355162203312,8.037950449045992e-06
214,10,64,lstm,1,50,1,True,0.000764580862596631,1.775319436190513e-05
214,10,64,lstm,1,50,1,False,0.0005469890590757132,0.0002029719907467819
214,10,64,lstm,2,50,1,True,0.000828098626807332,7.765590090208226e-06
214,10,64,lstm,2,50,1,False,0.0007459569163620472,1.074173565635146e-05
214,15,64,lstm,1,50,1,True,0.000777459442615509,2.1059946754196765e-05
214,15,64,lstm,1,50,1,False,0.0005995278526097536,9.000790691361157e-05
214,15,64,lstm,2,50,1,True,0.0008428782131522894,8.898095997597141e-06
214,15,64,lstm,2,50,1,False,0.0008497702982276678,1.400704370970923e-05
214,20,64,lstm,1,50,1,True,0.000791979432106018,1.9463412146906206e-05
214,20,64,lstm,1,50,1,False,0.0006475619226694107,1.2337238087782471e-05
214,20,64,lstm,2,50,1,True,0.0008568857051432133,7.79610497412087e-06
214,20,64,lstm,2,50,1,False,0.0009434664435684681,1.014381887383082e-05
214,40,64,lstm,1,50,1,True,0.0008391472697257996,7.535318481748474e-06
214,40,64,lstm,1,50,1,False,0.0009023857489228248,6.470679928766187e-05
214,40,64,lstm,2,50,1,True,0.00091248894110322,6.016342643238833e-06
214,40,64,lstm,2,50,1,False,0.0013612074591219424,2.6906168168719936e-05
214,60,64,lstm,1,50,1,True,0.0008898631390184164,8.007244243346635e-06
214,60,64,lstm,1,50,1,False,0.0011142391432076692,1.903173081338825e-05
214,60,64,lstm,2,50,1,True,0.0009609211701899767,3.6784576028792725e-06
214,60,64,lstm,2,50,1,False,0.0017529467027634382,9.240753471173151e-05
29,1,128,lstm,1,50,1,True,0.0007290148083120584,2.1325743004414755e-05
29,1,128,lstm,1,50,1,False,0.0003524591121822596,6.973665826015852e-06
29,1,128,lstm,2,50,1,True,0.0008023089542984963,6.926168814799001e-05
29,1,128,lstm,2,50,1,False,0.0005412021651864052,8.189061781039253e-05
29,5,128,lstm,1,50,1,True,0.0007429592404514551,1.745495253144034e-05
29,5,128,lstm,1,50,1,False,0.00044724611565470694,9.760482992703593e-06
29,5,128,lstm,2,50,1,True,0.0008051052968949079,5.1257801775743e-06
29,5,128,lstm,2,50,1,False,0.0006798410881310702,1.2700603329694496e-05
29,10,128,lstm,1,50,1,True,0.0007472838647663593,1.985396635935857e-05
29,10,128,lstm,1,50,1,False,0.0005413487367331982,1.254635493558614e-05
29,10,128,lstm,2,50,1,True,0.0008101338613778353,5.0479748179560616e-06
29,10,128,lstm,2,50,1,False,0.0008845608495175838,0.00021769811216190149
29,15,128,lstm,1,50,1,True,0.0007496989518404007,2.0730664409542957e-05
29,15,128,lstm,1,50,1,False,0.0006312735099345446,9.475476068026109e-06
29,15,128,lstm,2,50,1,True,0.0008157492987811566,4.3893271613728125e-06
29,15,128,lstm,2,50,1,False,0.0010171795915812254,4.984461256088485e-05
29,20,128,lstm,1,50,1,True,0.000751531794667244,9.084059157493982e-06
29,20,128,lstm,1,50,1,False,0.0010685617104172706,0.0002462400334766233
29,20,128,lstm,2,50,1,True,0.0011212751641869545,0.0001416134622721379
29,20,128,lstm,2,50,1,False,0.0018159740790724755,0.0003795652750113972
29,40,128,lstm,1,50,1,True,0.0013828944787383079,0.00014047433963101875
29,40,128,lstm,1,50,1,False,0.0011400706507265568,6.632305510041153e-05
29,40,128,lstm,2,50,1,True,0.002030851608142257,0.0016581242082977987
29,40,128,lstm,2,50,1,False,0.0020647357683628797,0.00042464692228585656
29,60,128,lstm,1,50,1,True,0.0008228535391390324,5.646626965732661e-05
29,60,128,lstm,1,50,1,False,0.0022802657634019854,0.0009603940516174001
29,60,128,lstm,2,50,1,True,0.0022346621565520765,0.002353071647734123
29,60,128,lstm,2,50,1,False,0.0033294143714010715,0.0011483433389497752
87,1,128,lstm,1,50,1,True,0.000815883269533515,5.794102584113717e-06
87,1,128,lstm,1,50,1,False,0.0004392717406153679,0.0001441088466365145
87,1,128,lstm,2,50,1,True,0.0009041444584727287,0.00014951450550253543
87,1,128,lstm,2,50,1,False,0.0006178906373679638,8.250676628600516e-06
87,5,128,lstm,1,50,1,True,0.0010642511490732431,0.0006075823496774327
87,5,128,lstm,1,50,1,False,0.00055709233507514,0.00011179694201603897
87,5,128,lstm,2,50,1,True,0.0009000936523079872,4.907039520392733e-06
87,5,128,lstm,2,50,1,False,0.0009234889876097441,0.0004414343043835945
87,10,128,lstm,1,50,1,True,0.001633419031277299,0.001144442347277269
87,10,128,lstm,1,50,1,False,0.0006278067175298929,1.4317068679024118e-05
87,10,128,lstm,2,50,1,True,0.0009175008721649647,8.412559738786988e-06
87,10,128,lstm,2,50,1,False,0.0011245074216276406,0.0003466856750041758
87,15,128,lstm,1,50,1,True,0.0008006607182323933,8.715726817727285e-05
87,15,128,lstm,1,50,1,False,0.0012346733547747134,0.0003134441716974959
87,15,128,lstm,2,50,1,True,0.001202835561707616,0.00018753151264187852
87,15,128,lstm,2,50,1,False,0.0011706276051700116,0.0002953397452418457
87,20,128,lstm,1,50,1,True,0.0008648964483290911,5.281952829154223e-06
87,20,128,lstm,1,50,1,False,0.0008062492962926626,7.834130000951869e-06
87,20,128,lstm,2,50,1,True,0.0009357963781803846,4.291300393435068e-06
87,20,128,lstm,2,50,1,False,0.0013393080234527588,0.00015359512482481292
87,40,128,lstm,1,50,1,True,0.0009021986462175846,1.8847135121211354e-05
87,40,128,lstm,1,50,1,False,0.0018226272612810136,0.0005401132103550109
87,40,128,lstm,2,50,1,True,0.0016157379746437072,0.00018137608521550142
87,40,128,lstm,2,50,1,False,0.0026170147489756345,0.0005492177808041483
87,60,128,lstm,1,50,1,True,0.0008383748400956392,4.965061794614508e-06
87,60,128,lstm,1,50,1,False,0.0014523264952003955,2.367892742477506e-05
87,60,128,lstm,2,50,1,True,0.0009237154293805361,4.980230458607294e-06
87,60,128,lstm,2,50,1,False,0.002461685203015804,4.617524382584286e-05
218,1,128,lstm,1,50,1,True,0.0007298404071480036,5.32402620554474e-06
218,1,128,lstm,1,50,1,False,0.0003965623863041401,1.0681230811968637e-05
218,1,128,lstm,2,50,1,True,0.0007921288721263409,5.383422216005505e-06
218,1,128,lstm,2,50,1,False,0.0005763084720820189,1.867498042756686e-05
218,5,128,lstm,1,50,1,True,0.0007529830001294613,1.772775019728389e-05
218,5,128,lstm,1,50,1,False,0.0005296615604311228,0.00011279386189077493
218,5,128,lstm,2,50,1,True,0.0008162115328013897,4.766131842629601e-06
218,5,128,lstm,2,50,1,False,0.0011460015550255776,0.00026478921235604706
218,10,128,lstm,1,50,1,True,0.0014871715754270554,0.00016780038634817203
218,10,128,lstm,1,50,1,False,0.0007447068300098181,4.2705937661953384e-05
218,10,128,lstm,2,50,1,True,0.0012252392061054707,9.696294571729997e-05
218,10,128,lstm,2,50,1,False,0.0015148804243654012,0.00045299167466412196
218,15,128,lstm,1,50,1,True,0.0009461385291069746,0.00014639332583363796
218,15,128,lstm,1,50,1,False,0.0012979872245341539,0.00037282912382713857
218,15,128,lstm,2,50,1,True,0.0010543364845216274,0.00016682998081912133
218,15,128,lstm,2,50,1,False,0.0017554038017988205,0.0004992708780186739
218,20,128,lstm,1,50,1,True,0.0008627243805676699,0.00011012880038667832
218,20,128,lstm,1,50,1,False,0.000912378691136837,0.00010036703696574136
218,20,128,lstm,2,50,1,True,0.0008663868810981512,4.943904055217953e-06
218,20,128,lstm,2,50,1,False,0.0014217430539429188,0.0002936522952220864
218,40,128,lstm,1,50,1,True,0.0008483509346842766,5.515722822413476e-06
218,40,128,lstm,1,50,1,False,0.0013202106859534978,0.00011479696604772226
218,40,128,lstm,2,50,1,True,0.0009268246777355671,4.61384293075878e-06
218,40,128,lstm,2,50,1,False,0.0020287731196731327,0.00015856521521832322
218,60,128,lstm,1,50,1,True,0.0008986437227576971,7.5265985864078335e-06
218,60,128,lstm,1,50,1,False,0.0017305625416338443,0.00019993519925562233
218,60,128,lstm,2,50,1,True,0.0009829670749604703,5.522164286418374e-06
218,60,128,lstm,2,50,1,False,0.0030570267140865325,0.0004361857849260439
214,1,128,lstm,1,50,1,True,0.0007341090589761734,1.7977651683802802e-05
214,1,128,lstm,1,50,1,False,0.00039976113475859165,2.08076702364351e-05
214,1,128,lstm,2,50,1,True,0.0007925801444798708,5.5182292687206995e-06
214,1,128,lstm,2,50,1,False,0.000574094383046031,2.0776073537475038e-05
214,5,128,lstm,1,50,1,True,0.0007501125521957874,8.617666299132444e-06
214,5,128,lstm,1,50,1,False,0.0006146960612386465,0.00021227985240833655
214,5,128,lstm,2,50,1,True,0.0008160830847918988,5.254512978627464e-06
214,5,128,lstm,2,50,1,False,0.0009464961010962724,9.86026729435888e-06
214,10,128,lstm,1,50,1,True,0.0007666340004652738,5.011495064164101e-06
214,10,128,lstm,1,50,1,False,0.0006222653575241565,1.3044067626595739e-05
214,10,128,lstm,2,50,1,True,0.0008344095665961504,4.5078801982916665e-06
214,10,128,lstm,2,50,1,False,0.00106469402089715,0.00013608472181031212
214,15,128,lstm,1,50,1,True,0.0007840524706989527,1.75971427700039e-05
214,15,128,lstm,1,50,1,False,0.0007446591928601265,1.797933105227114e-05
214,15,128,lstm,2,50,1,True,0.0008495593722909689,5.963648979978367e-06
214,15,128,lstm,2,50,1,False,0.0012075428944081069,0.00017113782240840933
214,20,128,lstm,1,50,1,True,0.0007946138177067041,5.312128386307035e-06
214,20,128,lstm,1,50,1,False,0.0008485522400587797,1.5003629000282996e-05
214,20,128,lstm,2,50,1,True,0.0008642829954624176,5.335956539340445e-06
214,20,128,lstm,2,50,1,False,0.0013228184450417757,7.80255115250496e-05
214,40,128,lstm,1,50,1,True,0.000846952861174941,5.206053731605233e-06
214,40,128,lstm,1,50,1,False,0.0013141792267560958,0.00011453161130515864
214,40,128,lstm,2,50,1,True,0.0009247141052037477,5.439907098400236e-06
214,40,128,lstm,2,50,1,False,0.002182756280526519,0.0003409157258447418
214,60,128,lstm,1,50,1,True,0.0009027949161827565,1.7053379451285342e-05
214,60,128,lstm,1,50,1,False,0.0018840762227773666,0.00030443206724147274
214,60,128,lstm,2,50,1,True,0.0009828624781221152,5.276287133644635e-06
214,60,128,lstm,2,50,1,False,0.003042030418291688,0.0007427641113488406
29,1,256,lstm,1,50,1,True,0.0007256595231592655,5.873354040381316e-06
29,1,256,lstm,1,50,1,False,0.0003848096076399088,6.882607772738084e-06
29,1,256,lstm,2,50,1,True,0.0007895782776176929,5.013134076543025e-06
29,1,256,lstm,2,50,1,False,0.0005852662865072489,8.372124282584042e-06
29,5,256,lstm,1,50,1,True,0.0007406909763813019,5.440507890479216e-06
29,5,256,lstm,1,50,1,False,0.00054756467230618,7.151822172922873e-06
29,5,256,lstm,2,50,1,True,0.0008138495869934559,4.578677581939819e-06
29,5,256,lstm,2,50,1,False,0.0008890447206795216,0.0001107945836284271
29,10,256,lstm,1,50,1,True,0.001310692597180605,0.003906667300429335
29,10,256,lstm,1,50,1,False,0.0007219371758401394,1.501627285469448e-05
29,10,256,lstm,2,50,1,True,0.0008237698767334223,1.2215775019129798e-05
29,10,256,lstm,2,50,1,False,0.0012335419841110707,0.0002529251900331881
29,15,256,lstm,1,50,1,True,0.000753685487434268,5.862486174915087e-06
29,15,256,lstm,1,50,1,False,0.000881000505760312,1.012908256162455e-05
29,15,256,lstm,2,50,1,True,0.0008325137663632631,1.095049200628389e-05
29,15,256,lstm,2,50,1,False,0.0015278568584471942,0.000268963020598553
29,20,256,lstm,1,50,1,True,0.0007610341627150774,2.139128865093958e-05
29,20,256,lstm,1,50,1,False,0.0010496430844068527,7.775888235791831e-06
29,20,256,lstm,2,50,1,True,0.0008386026695370674,5.521531324389139e-06
29,20,256,lstm,2,50,1,False,0.0018285902123898268,0.00020985421431274153
