alphabet_size,batch_size,hidden_dim,network_type,num_layers,num_trials,seq_length,use_gpu,mean_time,time_sd
120,1,1024,lstm,1,50,1,False,0.000615784041583538,0.00011344597538718176
120,1,1024,lstm,2,50,1,True,0.0009004566539078951,2.2581897343281616e-05
120,1,1024,lstm,2,50,1,False,0.00517396679148078,0.00105916938580142
120,5,1024,lstm,1,50,1,True,0.000794570529833436,8.824536817078669e-06
120,5,1024,lstm,1,50,1,False,0.0013539020158350467,0.00021266153920517457
120,5,1024,lstm,2,50,1,True,0.0013049599621444941,6.81518405825974e-05
120,5,1024,lstm,2,50,1,False,0.007198050608858466,0.0002893961975616992
120,10,1024,lstm,1,50,1,True,0.0008116228599101305,6.922243408334348e-06
120,10,1024,lstm,1,50,1,False,0.0020308151002973317,6.894625451724304e-05
120,10,1024,lstm,2,50,1,True,0.001406847033649683,8.60956004292125e-05
120,10,1024,lstm,2,50,1,False,0.007197806099429727,0.001584740855870001
120,15,1024,lstm,1,50,1,True,0.0008327441848814488,7.856417853535222e-06
120,15,1024,lstm,1,50,1,False,0.0027243518456816673,0.00011287269357716834
120,15,1024,lstm,2,50,1,True,0.0015361133497208356,6.0389378872094987e-05
120,15,1024,lstm,2,50,1,False,0.009684857297688722,0.00021227699191876337
120,20,1024,lstm,1,50,1,True,0.0009002066124230623,4.0139603126895455e-05
120,20,1024,lstm,1,50,1,False,0.003542678141966462,0.0005681212120658669
120,20,1024,lstm,2,50,1,True,0.0015751656237989664,7.628036294556264e-05
120,20,1024,lstm,2,50,1,False,0.01010953364893794,0.0003035843591237533
120,40,1024,lstm,1,50,1,True,0.0009965720400214196,3.6311339962134316e-05
120,40,1024,lstm,1,50,1,False,0.006117871757596731,0.00021818173337254847
120,40,1024,lstm,2,50,1,True,0.0017422257084399463,4.2563278591225446e-05
120,40,1024,lstm,2,50,1,False,0.015285271564498543,0.0002804191256956921
120,60,1024,lstm,1,50,1,True,0.0010962452832609414,3.436262177372941e-05
120,60,1024,lstm,1,50,1,False,0.008646816397085786,0.00047523974480884337
120,60,1024,lstm,2,50,1,True,0.002126734899356961,6.897640139795341e-05
120,60,1024,lstm,2,50,1,False,0.019629590939730407,0.0004871889492677542
140,1,1024,lstm,1,50,1,True,0.000741703538224101,7.644805322269848e-06
140,1,1024,lstm,1,50,1,False,0.0005946375802159309,1.2255478123211296e-05
140,1,1024,lstm,2,50,1,True,0.00090364845469594,7.110445811625778e-06
140,1,1024,lstm,2,50,1,False,0.005560259772464633,6.253811909082565e-05
140,5,1024,lstm,1,50,1,True,0.0008108615316450595,8.15466356045874e-06
140,5,1024,lstm,1,50,1,False,0.0013493119087070226,3.9481193427048714e-05
140,5,1024,lstm,2,50,1,True,0.0013064210209995507,2.219862249876782e-05
140,5,1024,lstm,2,50,1,False,0.007242483654990793,4.8169934435295254e-05
140,10,1024,lstm,1,50,1,True,0.0008382659964263439,7.861450126306798e-06
140,10,1024,lstm,1,50,1,False,0.0020566828269511462,6.7857531169816e-05
140,10,1024,lstm,2,50,1,True,0.0013939809426665305,6.082740380210481e-05
140,10,1024,lstm,2,50,1,False,0.008488932140171528,5.964847906735787e-05
140,15,1024,lstm,1,50,1,True,0.0008638445287942886,7.4960228607438425e-06
140,15,1024,lstm,1,50,1,False,0.002739112125709653,9.151627899482587e-05
140,15,1024,lstm,2,50,1,True,0.0015557415131479502,4.4599151257249596e-05
140,15,1024,lstm,2,50,1,False,0.009742509722709656,4.470341335389059e-05
140,20,1024,lstm,1,50,1,True,0.0009066097810864448,9.290989758674224e-06
140,20,1024,lstm,1,50,1,False,0.0034423736669123173,0.00010660945882280243
140,20,1024,lstm,2,50,1,True,0.0016121773235499859,5.0173476926516274e-05
140,20,1024,lstm,2,50,1,False,0.010530557176098227,0.001310978675925019
140,40,1024,lstm,1,50,1,True,0.0010769299790263176,2.6748221965947442e-05
140,40,1024,lstm,1,50,1,False,0.006070015113800764,0.000196444934583992
140,40,1024,lstm,2,50,1,True,0.0018239134084433318,5.118922416636737e-05
140,40,1024,lstm,2,50,1,False,0.014993681777268649,0.0017422878692529968
140,60,1024,lstm,1,50,1,True,0.0012016356270760297,3.563006922234189e-05
140,60,1024,lstm,1,50,1,False,0.00865351409651339,0.0004306919340664841
140,60,1024,lstm,2,50,1,True,0.0022920503839850425,9.522961599744845e-05
140,60,1024,lstm,2,50,1,False,0.018448136607185008,0.0016615690507686875
160,1,1024,lstm,1,50,1,True,0.000741020506247878,5.20034027792229e-06
160,1,1024,lstm,1,50,1,False,0.0006254193466156721,0.00012058798681880065
160,1,1024,lstm,2,50,1,True,0.000908003719523549,6.4461960211482164e-06
160,1,1024,lstm,2,50,1,False,0.005716807376593351,0.00020408772842936727
160,5,1024,lstm,1,50,1,True,0.0008311699330806733,7.962405008789528e-06
160,5,1024,lstm,1,50,1,False,0.0014493189193308354,0.0006320392488800372
160,5,1024,lstm,2,50,1,True,0.0013633555732667445,0.00010436862220898984
160,5,1024,lstm,2,50,1,False,0.006567520340904593,0.00027817991667155375
160,10,1024,lstm,1,50,1,True,0.0008585980720818043,1.0253162870249697e-05
160,10,1024,lstm,1,50,1,False,0.002072915444150567,0.00013979062772403187
160,10,1024,lstm,2,50,1,True,0.001470349645242095,0.0001031787933703936
160,10,1024,lstm,2,50,1,False,0.00850769704207778,0.00019402999366298907
160,15,1024,lstm,1,50,1,True,0.0008977915346622467,8.223212301571424e-06
160,15,1024,lstm,1,50,1,False,0.002789135230705142,0.0005689434333198293
160,15,1024,lstm,2,50,1,True,0.0015808493085205555,6.926199864622387e-05
160,15,1024,lstm,2,50,1,False,0.009075057320296764,0.00037500945982612747
160,20,1024,lstm,1,50,1,True,0.0009243269264698028,1.0285392212211121e-05
160,20,1024,lstm,1,50,1,False,0.0034740284085273744,0.00016159868121965514
160,20,1024,lstm,2,50,1,True,0.0016249860916286707,6.101903270263523e-05
160,20,1024,lstm,2,50,1,False,0.008651742935180664,0.00048364096750876903
160,40,1024,lstm,1,50,1,True,0.0010621151980012655,2.1374957224296368e-05
160,40,1024,lstm,1,50,1,False,0.006204332252964378,0.0003602681679346564
160,40,1024,lstm,2,50,1,True,0.0018243046291172504,4.2894009325942504e-05
160,40,1024,lstm,2,50,1,False,0.014243864202871919,0.001760848143718893
160,60,1024,lstm,1,50,1,True,0.0011858947481960059,2.1484305794384907e-05
160,60,1024,lstm,1,50,1,False,0.008587577007710933,0.00034935155279587437
160,60,1024,lstm,2,50,1,True,0.002303983476012945,4.9717812965825266e-05
160,60,1024,lstm,2,50,1,False,0.01836955706588924,0.0016714091303964755
180,1,1024,lstm,1,50,1,True,0.0007427232060581445,6.879982984083799e-06
180,1,1024,lstm,1,50,1,False,0.0006303585320711135,6.661037355696072e-05
180,1,1024,lstm,2,50,1,True,0.0009164153691381216,2.1744564083554613e-05
180,1,1024,lstm,2,50,1,False,0.005625268006697297,5.172522924953082e-05
180,5,1024,lstm,1,50,1,True,0.0008255086559802294,6.949846880251702e-06
180,5,1024,lstm,1,50,1,False,0.0013637033477425576,4.8316342734756526e-05
180,5,1024,lstm,2,50,1,True,0.0013494222331792117,6.744826127900121e-05
180,5,1024,lstm,2,50,1,False,0.007234789943322539,4.062933969148634e-05
180,10,1024,lstm,1,50,1,True,0.0008502939529716969,5.619419561298511e-06
180,10,1024,lstm,1,50,1,False,0.002106344224885106,7.375888295274683e-05
180,10,1024,lstm,2,50,1,True,0.0014476678147912025,0.00010588813156634919
180,10,1024,lstm,2,50,1,False,0.008491812264546752,4.670374158218592e-05
180,15,1024,lstm,1,50,1,True,0.0008781216200441122,8.19587195366988e-06
180,15,1024,lstm,1,50,1,False,0.002714796271175146,0.00010716270748693174
180,15,1024,lstm,2,50,1,True,0.0015601191576570272,6.141113355987175e-05
180,15,1024,lstm,2,50,1,False,0.009695485830307007,9.424653093270396e-05
180,20,1024,lstm,1,50,1,True,0.0009179715067148209,1.637024540118595e-05
180,20,1024,lstm,1,50,1,False,0.0034681059513241054,0.00011094641868267819
180,20,1024,lstm,2,50,1,True,0.0015967760141938924,5.6137120877848924e-05
180,20,1024,lstm,2,50,1,False,0.010999509962275625,0.00011170743678181034
180,40,1024,lstm,1,50,1,True,0.0011839949991554021,2.182415924852714e-05
180,40,1024,lstm,1,50,1,False,0.006141591174528002,0.00017968225155435104
180,40,1024,lstm,2,50,1,True,0.001809073593467474,4.68775691108873e-05
180,40,1024,lstm,2,50,1,False,0.015561067443341016,0.00032883771812881093
180,60,1024,lstm,1,50,1,True,0.0011939599923789501,2.736535138241778e-05
180,60,1024,lstm,1,50,1,False,0.008425384862348437,0.00025288856650282907
180,60,1024,lstm,2,50,1,True,0.0022409434523433447,4.5616003575796165e-05
180,60,1024,lstm,2,50,1,False,0.020074955634772778,0.0007027215106330572
200,1,1024,lstm,1,50,1,True,0.0007388120051473379,5.556013981387364e-06
200,1,1024,lstm,1,50,1,False,0.0006699907034635544,0.00014679690588851428
200,1,1024,lstm,2,50,1,True,0.0009124931786209345,6.230688611713184e-06
200,1,1024,lstm,2,50,1,False,0.004227121658623219,0.0017431346333328741
200,5,1024,lstm,1,50,1,True,0.000827800864353776,7.2617899399426245e-06
200,5,1024,lstm,1,50,1,False,0.0013950550742447376,4.556041172343589e-05
200,5,1024,lstm,2,50,1,True,0.0013334900606423617,4.040597085133275e-05
200,5,1024,lstm,2,50,1,False,0.007330103563144803,5.230199385378756e-05
200,10,1024,lstm,1,50,1,True,0.0008539828564971685,1.117252632145609e-05
200,10,1024,lstm,1,50,1,False,0.0021446576621383428,7.70295108863928e-05
200,10,1024,lstm,2,50,1,True,0.0014200915675610304,6.771836099064206e-05
200,10,1024,lstm,2,50,1,False,0.008479300877079368,6.876010552158652e-05
200,15,1024,lstm,1,50,1,True,0.0008835494704544544,1.5720957042350194e-05
200,15,1024,lstm,1,50,1,False,0.002766235712915659,0.00012145346313005563
200,15,1024,lstm,2,50,1,True,0.00156263061799109,6.176583479396167e-05
200,15,1024,lstm,2,50,1,False,0.00986824207007885,0.00012184222421281454
200,20,1024,lstm,1,50,1,True,0.0009308459050953389,1.56616433353109e-05
200,20,1024,lstm,1,50,1,False,0.0035167307499796153,0.00010717966589609525
200,20,1024,lstm,2,50,1,True,0.001611019279807806,5.171000841459147e-05
200,20,1024,lstm,2,50,1,False,0.011173759400844575,0.00017338609179111544
200,40,1024,lstm,1,50,1,True,0.0010677472501993178,3.346849294339175e-05
200,40,1024,lstm,1,50,1,False,0.006192293036729097,0.00024879581520931624
200,40,1024,lstm,2,50,1,True,0.0018312927987426519,5.004484353946785e-05
200,40,1024,lstm,2,50,1,False,0.016346480222418903,0.0005095875796043401
200,60,1024,lstm,1,50,1,True,0.0011993307527154685,3.7969491086603974e-05
200,60,1024,lstm,1,50,1,False,0.008852764079347254,0.0004072774154813697
200,60,1024,lstm,2,50,1,True,0.002219108324497938,5.4374795980000524e-05
200,60,1024,lstm,2,50,1,False,0.021033916696906088,0.0009633191998942437
27,1,2014,lstm,1,50,1,True,0.0009640889987349511,5.895108433784134e-06
27,1,2014,lstm,1,50,1,False,0.007228516740724444,0.00021869606518988406
27,1,2014,lstm,2,50,1,True,0.0017893169354647397,8.920213321565662e-06
27,1,2014,lstm,2,50,1,False,0.00909886903129518,0.0038581286769097394
27,5,2014,lstm,1,50,1,True,0.001741379350423813,1.6912104704440837e-05
27,5,2014,lstm,1,50,1,False,0.009034909857437014,0.00013360896135231144
27,5,2014,lstm,2,50,1,True,0.0041403803601861,3.1377452272107055e-05
27,5,2014,lstm,2,50,1,False,0.01151701483875513,0.003834501279596467
27,10,2014,lstm,1,50,1,True,0.0017746599018573762,1.560492760771268e-05
27,10,2014,lstm,1,50,1,False,0.009835641654208303,0.0015663925627395704
27,10,2014,lstm,2,50,1,True,0.004101425670087338,1.1134421129893128e-05
27,10,2014,lstm,2,50,1,False,0.02328732268884778,0.0066871880525454525
27,15,2014,lstm,1,50,1,True,0.0019169892929494382,2.745975163303966e-05
27,15,2014,lstm,1,50,1,False,0.01161187312565744,0.00024598588845848663
27,15,2014,lstm,2,50,1,True,0.0042072350904345515,6.35838075273957e-05
27,15,2014,lstm,2,50,1,False,0.030033534476533532,0.0003075855459101644
27,20,2014,lstm,1,50,1,True,0.0018702404852956533,2.5796432555304212e-05
27,20,2014,lstm,1,50,1,False,0.012531175836920738,0.0001314176468473984
27,20,2014,lstm,2,50,1,True,0.004289894821122289,6.696531843875496e-05
27,20,2014,lstm,2,50,1,False,0.03217620152980089,0.000714935067761831
27,40,2014,lstm,1,50,1,True,0.0020814290549606086,2.7410605596363316e-05
27,40,2014,lstm,1,50,1,False,0.017419707141816617,0.0019675074567220693
27,40,2014,lstm,2,50,1,True,0.004765919744968415,6.056869468917282e-05
27,40,2014,lstm,2,50,1,False,0.03788884360343218,0.002533076597811512
27,60,2014,lstm,1,50,1,True,0.0022633247915655377,2.407360185102343e-05
27,60,2014,lstm,1,50,1,False,0.019496734878048302,0.00043544943193137925
27,60,2014,lstm,2,50,1,True,0.005027850642800331,3.582922390066477e-05
27,60,2014,lstm,2,50,1,False,0.046153058763593435,0.0007644795846248791
40,1,2014,lstm,1,50,1,True,0.0009734113607555628,6.117795759661063e-06
40,1,2014,lstm,1,50,1,False,0.007159336246550083,7.563890349670338e-05
40,1,2014,lstm,2,50,1,True,0.0018180035334080457,2.8763314284606988e-05
40,1,2014,lstm,2,50,1,False,0.014271005969494582,0.0038265494793287575
40,5,2014,lstm,1,50,1,True,0.0017581370007246733,1.953557304692168e-05
40,5,2014,lstm,1,50,1,False,0.008148006424307823,0.0005106053946450761
40,5,2014,lstm,2,50,1,True,0.004085774319246411,1.2414818372030072e-05
40,5,2014,lstm,2,50,1,False,0.01416012461297214,0.003214097246252126
40,10,2014,lstm,1,50,1,True,0.0017731053940951823,1.1532012337647508e-05
40,10,2014,lstm,1,50,1,False,0.008816418731585144,0.0021969068261186654
40,10,2014,lstm,2,50,1,True,0.0041044499725103375,9.887885792425714e-06
40,10,2014,lstm,2,50,1,False,0.0223141529224813,0.0071781247167602025
40,15,2014,lstm,1,50,1,True,0.00188857096247375,1.6492684131032234e-05
40,15,2014,lstm,1,50,1,False,0.01152198899537325,0.00027131802366865356
40,15,2014,lstm,2,50,1,True,0.004207130447030067,5.585858749012888e-05
40,15,2014,lstm,2,50,1,False,0.03005946220830083,0.0004483240102745596
40,20,2014,lstm,1,50,1,True,0.0018885066825896502,2.3808487814345992e-05
40,20,2014,lstm,1,50,1,False,0.01248843708075583,0.00013977610509157475
40,20,2014,lstm,2,50,1,True,0.004322718875482678,6.816565886789379e-05
40,20,2014,lstm,2,50,1,False,0.03235801072791219,0.0007038367409114144
40,40,2014,lstm,1,50,1,True,0.0020773964282125236,2.0712044098314956e-05
40,40,2014,lstm,1,50,1,False,0.016601021960377695,0.00036884127770942443
40,40,2014,lstm,2,50,1,True,0.0048394736927002665,4.565842230090449e-05
40,40,2014,lstm,2,50,1,False,0.03760936702601612,0.0032077562603987212
40,60,2014,lstm,1,50,1,True,0.0023120893258601425,4.173636610270419e-05
40,60,2014,lstm,1,50,1,False,0.018919163774698974,0.0019363937244869596
40,60,2014,lstm,2,50,1,True,0.0050923295319080355,7.599079281132337e-05
40,60,2014,lstm,2,50,1,False,0.0447738114092499,0.0033845095543935293
60,1,2014,lstm,1,50,1,True,0.0009884285554289819,4.9983928056178634e-06
60,1,2014,lstm,1,50,1,False,0.006407797774299979,0.0002980084247313022
60,1,2014,lstm,2,50,1,True,0.0018176472559571265,7.115725494377008e-06
60,1,2014,lstm,2,50,1,False,0.014323269501328468,0.003488678785802512
60,5,2014,lstm,1,50,1,True,0.0017587837483733892,1.6638731304366306e-05
60,5,2014,lstm,1,50,1,False,0.00979529857635498,0.0002583138143889925
60,5,2014,lstm,2,50,1,True,0.004055559700354934,8.668153757644341e-06
60,5,2014,lstm,2,50,1,False,0.026232800176367164,0.0005113030943885055
60,10,2014,lstm,1,50,1,True,0.0018027474079281092,1.5393551439353944e-05
60,10,2014,lstm,1,50,1,False,0.010493356995284557,9.171324312654142e-05
60,10,2014,lstm,2,50,1,True,0.004128363411873579,2.5947120212313808e-05
60,10,2014,lstm,2,50,1,False,0.02817240122705698,0.00016369742772589062
60,15,2014,lstm,1,50,1,True,0.0018417453486472368,1.7862490580239978e-05
60,15,2014,lstm,1,50,1,False,0.011706593008711933,0.000122120043391735
60,15,2014,lstm,2,50,1,True,0.004227139782160521,5.64188246082508e-05
60,15,2014,lstm,2,50,1,False,0.02742877568118274,0.0009005173912861413
60,20,2014,lstm,1,50,1,True,0.001893378822132945,2.096127674357683e-05
60,20,2014,lstm,1,50,1,False,0.011301961233839393,0.0011808169467892042
60,20,2014,lstm,2,50,1,True,0.004339908147230744,7.044832368022306e-05
60,20,2014,lstm,2,50,1,False,0.027779916189610957,0.005035880690472269
60,40,2014,lstm,1,50,1,True,0.002028337176889181,3.3120824634762596e-05
60,40,2014,lstm,1,50,1,False,0.016661864779889582,0.0015169743102226858
60,40,2014,lstm,2,50,1,True,0.004978275960311294,0.00014102677139232923
60,40,2014,lstm,2,50,1,False,0.03854356115683913,0.0038363363702816284
60,60,2014,lstm,1,50,1,True,0.002317747864872217,2.334172598460235e-05
60,60,2014,lstm,1,50,1,False,0.024988403487950565,0.0006407528600135943
60,60,2014,lstm,2,50,1,True,0.0050933267362415794,6.678577673313058e-05
60,60,2014,lstm,2,50,1,False,0.057928445432335135,0.004914062278527286
80,1,2014,lstm,1,50,1,True,0.0009642662014812231,5.6803554004526195e-06
80,1,2014,lstm,1,50,1,False,0.006405381327494979,0.00016805315580675193
80,1,2014,lstm,2,50,1,True,0.001795514551922679,6.886390952762166e-06
80,1,2014,lstm,2,50,1,False,0.017971754260361194,0.0003204108592056844
80,5,2014,lstm,1,50,1,True,0.0017858234327286482,1.529976677671149e-05
80,5,2014,lstm,1,50,1,False,0.010215161377564072,0.0005025630497304274
80,5,2014,lstm,2,50,1,True,0.004026856301352382,2.5773521114771278e-05
80,5,2014,lstm,2,50,1,False,0.02166184617206454,0.0043002955454983505
80,10,2014,lstm,1,50,1,True,0.0018060299288481475,1.9900069018746663e-05
80,10,2014,lstm,1,50,1,False,0.010510068414732813,9.091183447945515e-05
80,10,2014,lstm,2,50,1,True,0.004107828745618463,2.922340454823779e-05
80,10,2014,lstm,2,50,1,False,0.02777784049510956,0.00115914084821713
80,15,2014,lstm,1,50,1,True,0.0018714444153010844,4.8240809436717935e-05
80,15,2014,lstm,1,50,1,False,0.007573504280298948,0.000859845597795714
80,15,2014,lstm,2,50,1,True,0.004291917495429516,6.205514421530132e-05
80,15,2014,lstm,2,50,1,False,0.029618059135973453,0.0014273878864404326
80,20,2014,lstm,1,50,1,True,0.0019179168902337552,3.678356046481666e-05
80,20,2014,lstm,1,50,1,False,0.012717372421175242,0.0003275187455366714
80,20,2014,lstm,2,50,1,True,0.0044707192759960886,7.218092322546589e-05
80,20,2014,lstm,2,50,1,False,0.025345670487731696,0.004210287353326871
80,40,2014,lstm,1,50,1,True,0.0020125237479805946,1.788470220542128e-05
80,40,2014,lstm,1,50,1,False,0.015386896142736077,0.001176108058871601
80,40,2014,lstm,2,50,1,True,0.004874589815735817,8.811812388710146e-05
80,40,2014,lstm,2,50,1,False,0.03417007208801806,0.0032726825637714387
80,60,2014,lstm,1,50,1,True,0.0024251662101596595,7.746089754244071e-05
80,60,2014,lstm,1,50,1,False,0.02485195762477815,0.0012566148078565942
80,60,2014,lstm,2,50,1,True,0.005603206492960453,0.0014020054910812727
80,60,2014,lstm,2,50,1,False,0.05438367341645062,0.004281123669854902
100,1,2014,lstm,1,50,1,True,0.0009649661276489496,8.723917891958902e-06
100,1,2014,lstm,1,50,1,False,0.007303839037194848,9.24048881663857e-05
100,1,2014,lstm,2,50,1,True,0.0017939250450581313,2.496318687778131e-05
100,1,2014,lstm,2,50,1,False,0.020539490012452005,0.0002915120220630448
100,5,2014,lstm,1,50,1,True,0.0017539296764880418,1.5616024904925328e-05
100,5,2014,lstm,1,50,1,False,0.007533208578824997,0.0023546324483143346
100,5,2014,lstm,2,50,1,True,0.0040421445202082395,1.1952734695906431e-05
100,5,2014,lstm,2,50,1,False,0.02547387224622071,0.0006246883807863731
100,10,2014,lstm,1,50,1,True,0.0017962325364351273,1.8052979920900564e-05
100,10,2014,lstm,1,50,1,False,0.010672387732192874,0.00025395267813068696
100,10,2014,lstm,2,50,1,True,0.004126012455672025,2.224381554493009e-05
100,10,2014,lstm,2,50,1,False,0.028290819711983203,0.0008619853501450646
100,15,2014,lstm,1,50,1,True,0.0018389124982059002,2.2150385220161433e-05
100,15,2014,lstm,1,50,1,False,0.011479990547522903,0.0005930595200165436
100,15,2014,lstm,2,50,1,True,0.0042160657979547975,5.139887689836001e-05
100,15,2014,lstm,2,50,1,False,0.027300805756822227,0.0005899575706251483
100,20,2014,lstm,1,50,1,True,0.001953505082055926,2.3567784453218952e-05
100,20,2014,lstm,1,50,1,False,0.01195131802931428,0.0008037120164669884
100,20,2014,lstm,2,50,1,True,0.004346431447193027,4.977002298807256e-05
100,20,2014,lstm,2,50,1,False,0.025514462655410172,0.004869925917602397
100,40,2014,lstm,1,50,1,True,0.002202314166352153,2.223280611194461e-05
100,40,2014,lstm,1,50,1,False,0.016596645656973122,0.0005869588819249678
100,40,2014,lstm,2,50,1,True,0.0048783053830265995,4.443606616532462e-05
100,40,2014,lstm,2,50,1,False,0.04082899201661348,0.0027339847029040254
100,60,2014,lstm,1,50,1,True,0.0023856026586145163,3.058828859138174e-05
100,60,2014,lstm,1,50,1,False,0.02288141551427543,0.00029089083794535484
100,60,2014,lstm,2,50,1,True,0.005141927823424339,0.0001498410841976855
100,60,2014,lstm,2,50,1,False,0.04631236088462174,0.006075027265113081
120,1,2014,lstm,1,50,1,True,0.0009660375490784645,6.076458972834036e-06
120,1,2014,lstm,1,50,1,False,0.007388168117031455,0.00013979024324676595
120,1,2014,lstm,2,50,1,True,0.0017969953455030919,7.2379814910429165e-06
120,1,2014,lstm,2,50,1,False,0.020270145004615187,0.0001562406048867078
120,5,2014,lstm,1,50,1,True,0.0018490393459796904,2.1404887568285385e-05
120,5,2014,lstm,1,50,1,False,0.009767345311120152,0.0002363558365672527
120,5,2014,lstm,2,50,1,True,0.004059843653813004,1.1418582992637384e-05
120,5,2014,lstm,2,50,1,False,0.0196925500407815,0.0073311693726204955
120,10,2014,lstm,1,50,1,True,0.001791901057586074,2.1344018637938257e-05
120,10,2014,lstm,1,50,1,False,0.011127380765974521,0.00019456866104055145
120,10,2014,lstm,2,50,1,True,0.004131778664886951,2.6238455593441064e-05
120,10,2014,lstm,2,50,1,False,0.027855805549770594,0.0020957632111783383
120,15,2014,lstm,1,50,1,True,0.001830805316567421,1.841383324810104e-05
120,15,2014,lstm,1,50,1,False,0.008775709569454193,0.0024476462233157604
120,15,2014,lstm,2,50,1,True,0.00422153728082776,3.23202813509375e-05
120,15,2014,lstm,2,50,1,False,0.03057137431576848,0.0005639022586043094
120,20,2014,lstm,1,50,1,True,0.0018939487170428037,2.4610629037905826e-05
120,20,2014,lstm,1,50,1,False,0.013088877154514194,0.0005389143622822914
120,20,2014,lstm,2,50,1,True,0.0043437395803630355,5.9369046350234815e-05
120,20,2014,lstm,2,50,1,False,0.01923435286618769,0.0035912661992440146
120,40,2014,lstm,1,50,1,True,0.002127105100080371,1.5757116485679587e-05
120,40,2014,lstm,1,50,1,False,0.017294164942577482,0.00045091825781221485
120,40,2014,lstm,2,50,1,True,0.0048430775664746765,5.199944138509449e-05
120,40,2014,lstm,2,50,1,False,0.02880729245021939,0.003548301771666718
120,60,2014,lstm,1,50,1,True,0.002386693647131324,0.00016358403937223893
120,60,2014,lstm,1,50,1,False,0.023276747316122056,0.0005334013621785737
120,60,2014,lstm,2,50,1,True,0.005101364050060511,3.9072203906001345e-05
120,60,2014,lstm,2,50,1,False,0.04482145298272371,0.003989550281095557
140,1,2014,lstm,1,50,1,True,0.0009747940953820943,6.299547044736253e-06
140,1,2014,lstm,1,50,1,False,0.005579594559967518,0.0020660326282329004
140,1,2014,lstm,2,50,1,True,0.0017991910502314567,7.284481047338617e-06
140,1,2014,lstm,2,50,1,False,0.019571524932980536,0.0003879494150275146
140,5,2014,lstm,1,50,1,True,0.0017726292088627816,1.920880919772797e-05
140,5,2014,lstm,1,50,1,False,0.005151501782238483,0.001257137217569221
140,5,2014,lstm,2,50,1,True,0.004069423070177436,2.3456836028277382e-05
140,5,2014,lstm,2,50,1,False,0.026277921749278902,0.0002906883944338871
140,10,2014,lstm,1,50,1,True,0.0018247430026531218,1.9288563761035395e-05
140,10,2014,lstm,1,50,1,False,0.011244624415412545,0.0003130055489593916
140,10,2014,lstm,2,50,1,True,0.004144187960773707,1.0554703416797092e-05
140,10,2014,lstm,2,50,1,False,0.022633131500333546,0.006254920123727819
140,15,2014,lstm,1,50,1,True,0.002201560065150261,0.0005800121037474812
140,15,2014,lstm,1,50,1,False,0.012884206119924784,0.002773992386774909
140,15,2014,lstm,2,50,1,True,0.004356438238173724,5.2063444808213455e-05
140,15,2014,lstm,2,50,1,False,0.02756715058349073,0.0004570529281590636
140,20,2014,lstm,1,50,1,True,0.001993709923699498,1.894653433365725e-05
140,20,2014,lstm,1,50,1,False,0.012608224442228675,0.0004312951000185887
140,20,2014,lstm,2,50,1,True,0.004546453710645437,4.992469448858312e-05
140,20,2014,lstm,2,50,1,False,0.03288972398266196,0.0005411699463638395
140,40,2014,lstm,1,50,1,True,0.002163247894495726,1.8174313904384984e-05
140,40,2014,lstm,1,50,1,False,0.017336118556559085,0.00019682319661615852
140,40,2014,lstm,2,50,1,True,0.00501828390173614,4.783672437861239e-05
140,40,2014,lstm,2,50,1,False,0.03313345855101943,0.006705628505157202
140,60,2014,lstm,1,50,1,True,0.0026050185319036246,4.824936946761271e-05
140,60,2014,lstm,1,50,1,False,0.02040384875610471,0.0007466340984929151
140,60,2014,lstm,2,50,1,True,0.005382365910336375,6.583129504047015e-05
140,60,2014,lstm,2,50,1,False,0.04160006948746741,0.007003653923872408
160,1,2014,lstm,1,50,1,True,0.0010371274594217538,7.104391548742549e-06
160,1,2014,lstm,1,50,1,False,0.007517117280513048,0.0001557640069362946
160,1,2014,lstm,2,50,1,True,0.0018702573049813509,2.4226994186111364e-05
160,1,2014,lstm,2,50,1,False,0.020547570642083884,0.0002696922923783892
160,5,2014,lstm,1,50,1,True,0.0018341911397874355,1.1869799111985848e-05
160,5,2014,lstm,1,50,1,False,0.009446953181177378,9.431078896953425e-05
160,5,2014,lstm,2,50,1,True,0.0041423246636986735,1.0818088299578082e-05
160,5,2014,lstm,2,50,1,False,0.02585724168457091,0.00013874484350763177
160,10,2014,lstm,1,50,1,True,0.001891153771430254,1.8674253890860275e-05
160,10,2014,lstm,1,50,1,False,0.010821962589398026,0.00011006763851371372
160,10,2014,lstm,2,50,1,True,0.004223998356610537,9.272689228818436e-06
160,10,2014,lstm,2,50,1,False,0.02832035282626748,0.00025041450251655486
160,15,2014,lstm,1,50,1,True,0.0019588466268032787,2.183816762334075e-05
160,15,2014,lstm,1,50,1,False,0.012080803448334336,8.670677323163225e-05
160,15,2014,lstm,2,50,1,True,0.004473992073908448,5.91979215653231e-05
160,15,2014,lstm,2,50,1,False,0.022970996713265777,0.007869801905354225
160,20,2014,lstm,1,50,1,True,0.002092435983940959,2.672417899259187e-05
160,20,2014,lstm,1,50,1,False,0.012936750454828142,0.00010263502061400084
160,20,2014,lstm,2,50,1,True,0.0045776782184839245,5.6299134296918595e-05
160,20,2014,lstm,2,50,1,False,0.032760647730901836,0.0004128494871322407
160,40,2014,lstm,1,50,1,True,0.0021752787847071887,2.2532524317446746e-05
160,40,2014,lstm,1,50,1,False,0.01720997840166092,0.00042555995422393175
